source_id,true_sigma,noise_std,scenario,model,operator_info,strength,mse,psnr_db,inverse_seconds,tuning_sources
0803,1.2,0.00784313725490196,blur_noise,ridge,nominal,0.05,0.0008704940644212248,30.602341858308513,0.01998481899863691,0801;0802;0804
0803,1.2,0.00784313725490196,blur_noise_jpeg,ridge,nominal,0.05,0.0009669178206287493,30.14610435497231,0.017999302999669453,0801;0802;0804
0803,1.2,0.0196078431372549,blur_noise,ridge,nominal,0.05,0.0013541154336290783,28.68344311979326,0.016103538997413125,0801;0802;0804
0803,1.2,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.05,0.001175369894073416,29.298254374987987,0.017704189001960913,0801;0802;0804
0803,1.6,0.00784313725490196,blur_noise,ridge,nominal,0.05,0.0012191373573411054,29.139473606862506,0.016629942001600284,0801;0802;0804
0803,1.6,0.00784313725490196,blur_noise_jpeg,ridge,nominal,0.05,0.0012805962736315028,28.925877662504348,0.01623527199990349,0801;0802;0804
0803,1.6,0.0196078431372549,blur_noise,ridge,nominal,0.05,0.0017029373981462734,27.688013168872804,0.0158668710027996,0801;0802;0804
0803,1.6,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.05,0.0014873042567863798,28.276001790726028,0.016654658000334166,0801;0802;0804
0803,2.0,0.00784313725490196,blur_noise,ridge,nominal,0.05,0.0016140210959696508,27.920907931558723,0.020396572999743512,0801;0802;0804
0803,2.0,0.00784313725490196,blur_noise_jpeg,ridge,nominal,0.05,0.0016551881380421254,27.811526347162395,0.01941248799994355,0801;0802;0804
0803,2.0,0.0196078431372549,blur_noise,ridge,nominal,0.05,0.00209792160507595,26.78210744511879,0.020467866997933015,0801;0802;0804
0803,2.0,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.05,0.001860887863730792,27.30279796471723,0.01982664599927375,0801;0802;0804
0803,1.2,0.00784313725490196,blur_noise,ridge,oracle_blur,0.01,0.00042642979974690247,33.70152453574754,0.01845596299972385,0801;0802;0804
0803,1.2,0.00784313725490196,blur_noise_jpeg,ridge,oracle_blur,0.01,0.0006204778011093302,32.07273751680451,0.019694612998137018,0801;0802;0804
0803,1.2,0.0196078431372549,blur_noise,ridge,oracle_blur,0.01,0.002119247937137993,26.738182309098406,0.01619264999681036,0801;0802;0804
0803,1.2,0.0196078431372549,blur_noise_jpeg,ridge,oracle_blur,0.01,0.0013160706905244492,28.807207826976228,0.01836416800142615,0801;0802;0804
0803,1.6,0.00784313725490196,blur_noise,ridge,oracle_blur,0.01,0.0004025211754962304,33.95211267695462,0.01625927699933527,0801;0802;0804
0803,1.6,0.00784313725490196,blur_noise_jpeg,ridge,oracle_blur,0.01,0.0006654471016881718,31.768864621397455,0.016686834998836275,0801;0802;0804
0803,1.6,0.0196078431372549,blur_noise,ridge,oracle_blur,0.01,0.0013681848122480873,28.638552348392995,0.015777941000123974,0801;0802;0804
0803,1.6,0.0196078431372549,blur_noise_jpeg,ridge,oracle_blur,0.01,0.0013080654307210677,28.83370531630718,0.01578470999811543,0801;0802;0804
0803,2.0,0.00784313725490196,blur_noise,ridge,oracle_blur,0.01,0.0004986452927506573,33.02208276377157,0.02028370699918014,0801;0802;0804
0803,2.0,0.00784313725490196,blur_noise_jpeg,ridge,oracle_blur,0.01,0.000764179631789969,31.168045420455535,0.01995943099973374,0801;0802;0804
0803,2.0,0.0196078431372549,blur_noise,ridge,oracle_blur,0.01,0.0011257083728376455,29.485741036865146,0.021393726998212514,0801;0802;0804
0803,2.0,0.0196078431372549,blur_noise_jpeg,ridge,oracle_blur,0.01,0.0012955125417242878,28.87558378297387,0.018493218001822243,0801;0802;0804
0804,1.2,0.00784313725490196,blur_noise,gradient,nominal,0.05,0.0011119667964254384,29.53908180689666,0.01841938999859849,0801;0802;0803
0804,1.2,0.00784313725490196,blur_noise_jpeg,gradient,nominal,0.05,0.0012394870460727817,29.06758007700926,0.021044143999461085,0801;0802;0803
0804,1.2,0.0196078431372549,blur_noise,gradient,nominal,0.05,0.0013146934206518183,28.81175510476431,0.016908281002542935,0801;0802;0803
0804,1.2,0.0196078431372549,blur_noise_jpeg,gradient,nominal,0.05,0.0013537236798051074,28.68469974190465,0.02223471300021629,0801;0802;0803
0804,1.6,0.00784313725490196,blur_noise,gradient,nominal,0.05,0.0018222876060825209,27.393830785829234,0.016688056999555556,0801;0802;0803
0804,1.6,0.00784313725490196,blur_noise_jpeg,gradient,nominal,0.05,0.0019081243999171528,27.19393314937786,0.019482081002934137,0801;0802;0803
0804,1.6,0.0196078431372549,blur_noise,gradient,nominal,0.05,0.0020236514312961767,26.93864291487089,0.016410118998464895,0801;0802;0803
0804,1.6,0.0196078431372549,blur_noise_jpeg,gradient,nominal,0.05,0.0020222588308930847,26.94163259410375,0.01854409299994586,0801;0802;0803
0804,2.0,0.00784313725490196,blur_noise,gradient,nominal,0.05,0.002511405397463576,26.000831767054507,0.01660845000151312,0801;0802;0803
0804,2.0,0.00784313725490196,blur_noise_jpeg,gradient,nominal,0.05,0.0025709831018973024,25.899007778016646,0.016280047999316594,0801;0802;0803
0804,2.0,0.0196078431372549,blur_noise,gradient,nominal,0.05,0.002711848504077172,25.667345757493138,0.016932446000282653,0801;0802;0803
0804,2.0,0.0196078431372549,blur_noise_jpeg,gradient,nominal,0.05,0.0026883111741496757,25.705204627780105,0.016577405000134604,0801;0802;0803
0804,1.2,0.00784313725490196,blur_noise,gradient,oracle_blur,0.05,0.0010680839829339892,29.713945975969494,0.023024341997370357,0801;0802;0803
0804,1.2,0.00784313725490196,blur_noise_jpeg,gradient,oracle_blur,0.05,0.001188288257600432,29.25078194456061,0.022072163999837358,0801;0802;0803
0804,1.2,0.0196078431372549,blur_noise,gradient,oracle_blur,0.05,0.001249470159005843,29.032741116334527,0.01710536999962642,0801;0802;0803
0804,1.2,0.0196078431372549,blur_noise_jpeg,gradient,oracle_blur,0.05,0.0013109363357018157,28.824183988703727,0.023428476000844967,0801;0802;0803
0804,1.6,0.00784313725490196,blur_noise,gradient,oracle_blur,0.05,0.0015465169217034008,28.10645323664549,0.02774775899888482,0801;0802;0803
0804,1.6,0.00784313725490196,blur_noise_jpeg,gradient,oracle_blur,0.05,0.0016387119364576375,27.85497382855418,0.01705203199890093,0801;0802;0803
0804,1.6,0.0196078431372549,blur_noise,gradient,oracle_blur,0.05,0.001700490127653486,27.694258850591392,0.016467072997329524,0801;0802;0803
