source_id,true_sigma,noise_std,scenario,model,operator_info,strength,mse,psnr_db,inverse_seconds
0801,1.2,0.00784313725490196,blur_noise,gradient,oracle_blur,0.05,0.00019278407638178947,37.149288408954206,0.02162260400291416
0801,1.2,0.00784313725490196,blur_noise,gradient,oracle_blur,0.2,0.00027193181340981763,35.65539981157956,0.021826883999892743
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,nominal,1e-05,0.024963580597417726,16.026931224281693,0.020267453000997193
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,nominal,0.0001,0.008010809060604621,20.963236196446033,0.030234700003347825
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,nominal,0.0005,0.002497554363979351,26.024850497609243,0.019926793000195175
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,nominal,0.002,0.0009300537205604694,30.314919655652375,0.02042866000192589
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,nominal,0.01,0.00044159947339041697,33.54971453176893,0.020052166997629683
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,nominal,0.05,0.0010768522095918316,29.67843896481948,0.017539817999931984
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,nominal,0.2,0.010068882301406625,19.970187357296073,0.01905068600171944
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,nominal,1e-05,0.012437249147536055,19.05275665638341,0.017603372001758544
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,nominal,0.0001,0.002815795005983633,25.503989656558943,0.020059759001014754
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,nominal,0.0005,0.0009340787960128178,30.29616486478529,0.018323830001463648
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,nominal,0.002,0.0004687809205371803,33.290300724892,0.02069236299939803
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,nominal,0.01,0.0002952297649876345,35.298398591856326,0.021010194999689702
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,nominal,0.05,0.00026137638827790686,35.82733647450855,0.020408140000654384
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,nominal,0.2,0.00031619667461362145,35.00042701780623,0.01965436400132603
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,oracle_blur,1e-05,0.04917038704141116,13.082963731764323,0.02479039600075339
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,oracle_blur,0.0001,0.00878005579668728,20.565027241717566,0.02074876099868561
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,oracle_blur,0.0005,0.0024768674415302744,26.06097235623457,0.020914524000545498
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,oracle_blur,0.002,0.0009466574487875284,30.238071435038236,0.019145927002682583
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,oracle_blur,0.01,0.0004198489313776106,33.76906947866742,0.02283568599887076
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,oracle_blur,0.05,0.0010379792760803125,29.83811317367919,0.020047911999427015
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,oracle_blur,0.2,0.010039701900268766,19.982791821103547,0.021583195997664006
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,oracle_blur,1e-05,0.01786149407504836,17.48082216141197,0.01895570799752022
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,oracle_blur,0.0001,0.0030754333387516346,25.12093682044908,0.02206632500019623
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,oracle_blur,0.0005,0.00107009492152348,29.705776970199786,0.019308667000586865
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,oracle_blur,0.002,0.0005108681726699677,32.9169115322764,0.05373404299825779
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,oracle_blur,0.01,0.00028556536286086076,35.442944706726486,0.019169661001797067
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,oracle_blur,0.05,0.00024316335471528754,36.141018736595015,0.019392278998566326
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,oracle_blur,0.2,0.0003029308556030049,35.18656488517144,0.0242622810001194
0801,1.2,0.0196078431372549,blur_noise,ridge,nominal,1e-05,0.23007162234806744,6.381369450761022,0.019877350998285692
0801,1.2,0.0196078431372549,blur_noise,ridge,nominal,0.0001,0.1252338894442333,9.022781311333159,0.020660550999309635
0801,1.2,0.0196078431372549,blur_noise,ridge,nominal,0.0005,0.04510044404733177,13.458191821496111,0.02138524600013625
0801,1.2,0.0196078431372549,blur_noise,ridge,nominal,0.002,0.013778280605096194,18.608049747585028,0.020173965996946208
0801,1.2,0.0196078431372549,blur_noise,ridge,nominal,0.01,0.0031164605325444523,25.063383687259993,0.01944089999960852
