source_id,stage,pipeline,region,score,coverage,available_patches,retained_patches,rgb_mse,detail_mse,bad_detail_rate_0.025,bad_detail_rate_0.05,bad_detail_rate_0.1
0801,jpeg_q75,dpir_nominal,all,image_gradient,0.5,1024,512,0.00014162781181611484,6.163534894043219e-05,0.001953125,0.0,0.0
0801,jpeg_q75,dpir_nominal,all,image_gradient,0.75,1024,768,0.0001934276743686934,8.28004411483188e-05,0.01171875,0.0,0.0
0801,jpeg_q75,dpir_nominal,all,image_gradient,0.9,1024,922,0.0002795870096394084,0.00012573628978887466,0.028199566160520606,0.0032537960954446853,0.0
0801,jpeg_q75,dpir_nominal,all,image_gradient,1.0,1024,1024,0.0005587138570715256,0.0003010350581549552,0.0908203125,0.0263671875,0.0009765625
0801,jpeg_q75,dpir_nominal,all,random_expected,0.5,1024,512,0.0005587138570715256,0.00030103505815495514,0.0908203125,0.0263671875,0.0009765625
0801,jpeg_q75,dpir_nominal,all,random_expected,0.75,1024,768,0.0005587138570715256,0.00030103505815495514,0.0908203125,0.0263671875,0.0009765625
0801,jpeg_q75,dpir_nominal,all,random_expected,0.9,1024,922,0.0005587138570715256,0.00030103505815495514,0.0908203125,0.0263671875,0.0009765625
0801,jpeg_q75,dpir_nominal,all,random_expected,1.0,1024,1024,0.0005587138570715256,0.00030103505815495514,0.0908203125,0.0263671875,0.0009765625
0801,jpeg_q75,dpir_nominal,all,oracle_detail_error,0.5,1024,512,8.992536068245656e-05,2.5299764720502874e-05,0.0,0.0,0.0
0801,jpeg_q75,dpir_nominal,all,oracle_detail_error,0.75,1024,768,0.00015292196472062525,4.427700403302766e-05,0.0,0.0,0.0
0801,jpeg_q75,dpir_nominal,all,oracle_detail_error,0.9,1024,922,0.0002441691381843099,8.757875525024745e-05,0.0,0.0,0.0
0801,jpeg_q75,dpir_nominal,all,oracle_detail_error,1.0,1024,1024,0.0005587138570715256,0.00030103505815495514,0.0908203125,0.0263671875,0.0009765625
0801,jpeg_q75,dpir_nominal,textured_quartile,operator_spread_detail,0.5,256,128,0.0006529283568561721,0.0002448093561177402,0.0390625,0.0,0.0
0801,jpeg_q75,dpir_nominal,textured_quartile,operator_spread_detail,0.75,256,192,0.0008332317556342652,0.00032271876159126466,0.109375,0.0,0.0
0801,jpeg_q75,dpir_nominal,textured_quartile,operator_spread_detail,0.9,256,231,0.0011747808487559035,0.0005498321056325163,0.2554112554112554,0.012987012987012988,0.0
0801,jpeg_q75,dpir_nominal,textured_quartile,operator_spread_detail,1.0,256,256,0.0017097216287333314,0.0009791968947335955,0.328125,0.1015625,0.00390625
0801,jpeg_q75,dpir_nominal,textured_quartile,image_transform_spread_detail,0.5,256,128,0.0006559201302196842,0.00024302994894188887,0.03125,0.0,0.0
0801,jpeg_q75,dpir_nominal,textured_quartile,image_transform_spread_detail,0.75,256,192,0.0008974563847688158,0.00036877810511660596,0.14583333333333334,0.005208333333333333,0.0
0801,jpeg_q75,dpir_nominal,textured_quartile,image_transform_spread_detail,0.9,256,231,0.0013273952329846252,0.0006933941640834316,0.26406926406926406,0.06060606060606061,0.0
0801,jpeg_q75,dpir_nominal,textured_quartile,image_transform_spread_detail,1.0,256,256,0.0017097216287333314,0.0009791968947335955,0.328125,0.1015625,0.00390625
0801,jpeg_q75,dpir_nominal,textured_quartile,operator_spread_rgb,0.5,256,128,0.00062414769347694,0.00024000212598435387,0.03125,0.0,0.0
0801,jpeg_q75,dpir_nominal,textured_quartile,operator_spread_rgb,0.75,256,192,0.0008299852545710437,0.00032361386971951526,0.109375,0.0,0.0
0801,jpeg_q75,dpir_nominal,textured_quartile,operator_spread_rgb,0.9,256,231,0.0011752341576364452,0.0005555545578581263,0.2554112554112554,0.017316017316017316,0.0
0801,jpeg_q75,dpir_nominal,textured_quartile,operator_spread_rgb,1.0,256,256,0.0017097216287333314,0.0009791968947335955,0.328125,0.1015625,0.00390625
