source_id,stage,pipeline,region,coverage,control,delta_rgb_mse,delta_detail_mse,delta_bad_detail_rate_0.025,delta_bad_detail_rate_0.05,delta_bad_detail_rate_0.1
0803,quantized_8bit,fbcnn_dpir,textured_quartile,0.75,image_gradient,-6.292800984880674e-05,-2.3451157172182675e-05,-0.015625000000000014,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,textured_quartile,0.75,random_expected,-0.00034719656851139565,-0.0001110041733976324,-0.10026041666666667,-0.00390625,0.0
0803,quantized_8bit,fbcnn_dpir,textured_quartile,0.9,image_transform_spread_detail,-0.00017843889351370958,-6.194316376033018e-05,-0.05627705627705629,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,textured_quartile,0.9,measurement_residual,-0.0001615111009272397,-5.606756286516179e-05,-0.05627705627705629,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,textured_quartile,0.9,image_gradient,-7.009381810318374e-05,-2.5059986723496765e-05,-0.030303030303030304,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,textured_quartile,0.9,random_expected,-0.00020158576334211326,-6.637420835809706e-05,-0.05899959415584416,-0.00390625,0.0
0803,quantized_8bit,fbcnn_dpir,textured_quartile,1.0,image_transform_spread_detail,-2.168404344971009e-19,-1.0842021724855044e-19,0.0,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,textured_quartile,1.0,measurement_residual,0.0,0.0,0.0,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,textured_quartile,1.0,image_gradient,0.0,5.421010862427522e-20,0.0,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,textured_quartile,1.0,random_expected,0.0,0.0,0.0,0.0,0.0
0804,jpeg_q75,dpir_nominal,all,0.5,image_transform_spread_detail,-2.7140826450903306e-05,-1.5537218932487953e-05,-0.009765625,0.001953125,0.0
0804,jpeg_q75,dpir_nominal,all,0.5,measurement_residual,-0.0002165803374017119,-0.00015007053244748555,-0.076171875,-0.0234375,0.0
0804,jpeg_q75,dpir_nominal,all,0.5,image_gradient,-8.477936748929648e-05,-7.521123468561978e-05,-0.029296875,-0.01171875,0.0
0804,jpeg_q75,dpir_nominal,all,0.5,random_expected,-0.0014420405526307492,-0.0008345895822562499,-0.3662109375,-0.1328125,-0.001953125
0804,jpeg_q75,dpir_nominal,all,0.75,image_transform_spread_detail,-7.12591524641773e-05,-4.475600802506614e-05,-0.013020833333333315,-0.014322916666666664,0.0
0804,jpeg_q75,dpir_nominal,all,0.75,measurement_residual,-0.00018221097424172346,-0.0001620647137347734,-0.02734375,-0.045572916666666664,0.0
0804,jpeg_q75,dpir_nominal,all,0.75,image_gradient,-6.93897008811656e-06,-5.173082203055977e-05,-0.0078125,-0.01953125,0.0
0804,jpeg_q75,dpir_nominal,all,0.75,random_expected,-0.0007967158975801579,-0.0004999549169970233,-0.15071614583333331,-0.10611979166666666,-0.001953125
0804,jpeg_q75,dpir_nominal,all,0.9,image_transform_spread_detail,-8.78486129362924e-05,-7.144166524090088e-05,0.003253796095444683,-0.02060737527114967,-0.0010845986984815619
0804,jpeg_q75,dpir_nominal,all,0.9,measurement_residual,-0.0001621092597712552,-0.00015758396549853777,-0.008676789587852507,-0.033622559652928416,-0.0010845986984815619
0804,jpeg_q75,dpir_nominal,all,0.9,image_gradient,1.3636735040297322e-05,-3.5107199961969984e-05,0.002169197396963085,-0.008676789587852493,0.0
0804,jpeg_q75,dpir_nominal,all,0.9,random_expected,-0.0004293390615395583,-0.0002988778543594721,-0.05108841174078094,-0.06600376220173536,-0.001953125
0804,jpeg_q75,dpir_nominal,all,1.0,image_transform_spread_detail,-4.336808689942018e-19,0.0,0.0,0.0,0.0
0804,jpeg_q75,dpir_nominal,all,1.0,measurement_residual,-4.336808689942018e-19,0.0,0.0,0.0,0.0
0804,jpeg_q75,dpir_nominal,all,1.0,image_gradient,-4.336808689942018e-19,0.0,0.0,0.0,0.0
0804,jpeg_q75,dpir_nominal,all,1.0,random_expected,-4.336808689942018e-19,0.0,0.0,0.0,0.0
0804,jpeg_q75,dpir_nominal,textured_quartile,0.5,image_transform_spread_detail,-6.143249120992011e-05,-3.6780056896950405e-05,-0.0078125,-0.015625,0.0
0804,jpeg_q75,dpir_nominal,textured_quartile,0.5,measurement_residual,-0.0007733695608021932,-0.0005642890741898907,-0.015625,-0.1640625,0.0
0804,jpeg_q75,dpir_nominal,textured_quartile,0.5,image_gradient,-0.0002703630872216249,-0.00019542879654778486,-0.0234375,-0.078125,0.0
0804,jpeg_q75,dpir_nominal,textured_quartile,0.5,random_expected,-0.0009860355540249523,-0.0006285651102982412,-0.015625,-0.19140625,-0.00390625
0804,jpeg_q75,dpir_nominal,textured_quartile,0.75,image_transform_spread_detail,-0.00028150266080131676,-0.00017764203742066768,0.0,-0.052083333333333315,0.0
0804,jpeg_q75,dpir_nominal,textured_quartile,0.75,measurement_residual,-0.0005781712088203279,-0.0004540426823107348,-0.00520833333333337,-0.09895833333333331,0.0
0804,jpeg_q75,dpir_nominal,textured_quartile,0.75,image_gradient,-0.0001671555495557234,-0.0001664125742807908,-0.00520833333333337,-0.041666666666666685,0.0
0804,jpeg_q75,dpir_nominal,textured_quartile,0.75,random_expected,-0.0007461086669819927,-0.0005205846860963691,-0.00520833333333337,-0.13671875,-0.00390625
0804,jpeg_q75,dpir_nominal,textured_quartile,0.9,image_transform_spread_detail,-0.00017025822800741195,-0.00013657161305599902,0.0,-0.025974025974025983,0.0
0804,jpeg_q75,dpir_nominal,textured_quartile,0.9,measurement_residual,-0.0002760413124865656,-0.00026045963228660176,0.0,-0.034632034632034625,0.0
0804,jpeg_q75,dpir_nominal,textured_quartile,0.9,image_gradient,-0.00017939771768648704,-0.00018114735159713898,0.0,-0.017316017316017285,0.0
0804,jpeg_q75,dpir_nominal,textured_quartile,0.9,random_expected,-0.00041054281467665845,-0.0003226387680662882,-0.0016910173160172848,-0.05960836038961037,-0.00390625
0804,jpeg_q75,dpir_nominal,textured_quartile,1.0,image_transform_spread_detail,-8.673617379884035e-19,4.336808689942018e-19,0.0,0.0,0.0
0804,jpeg_q75,dpir_nominal,textured_quartile,1.0,measurement_residual,-8.673617379884035e-19,0.0,0.0,0.0,0.0
0804,jpeg_q75,dpir_nominal,textured_quartile,1.0,image_gradient,0.0,0.0,0.0,0.0,0.0
0804,jpeg_q75,dpir_nominal,textured_quartile,1.0,random_expected,0.0,0.0,0.0,0.0,0.0
0804,jpeg_q75,fbcnn_dpir,all,0.5,image_transform_spread_detail,-5.980542872180959e-05,-3.168630341729775e-05,-0.03515625,0.0,0.0
0804,jpeg_q75,fbcnn_dpir,all,0.5,measurement_residual,-0.00026013565672190146,-0.00012826614387017525,-0.130859375,-0.005859375,0.0
0804,jpeg_q75,fbcnn_dpir,all,0.5,image_gradient,-0.0001688006848460916,-0.00010173450700526907,-0.080078125,-0.01171875,0.0
0804,jpeg_q75,fbcnn_dpir,all,0.5,random_expected,-0.001255092808551848,-0.000608915443171133,-0.3896484375,-0.072265625,0.0
0804,jpeg_q75,fbcnn_dpir,all,0.75,image_transform_spread_detail,-6.562644205576238e-05,-3.352316146399683e-05,-0.01953125,-0.005208333333333333,0.0
0804,jpeg_q75,fbcnn_dpir,all,0.75,measurement_residual,-0.00021847944959732925,-0.00011107417261169313,-0.049479166666666685,-0.016927083333333332,0.0
0804,jpeg_q75,fbcnn_dpir,all,0.75,image_gradient,-0.00023501994678727471,-0.00013987030903638367,-0.037760416666666685,-0.027343749999999997,0.0
0804,jpeg_q75,fbcnn_dpir,all,0.75,random_expected,-0.0008036840663788956,-0.0003903799199099211,-0.18131510416666669,-0.06575520833333333,0.0
0804,jpeg_q75,fbcnn_dpir,all,0.9,image_transform_spread_detail,-4.576380537481208e-05,-1.759538510642106e-05,-0.0021691973969631406,-0.006507592190889373,0.0
0804,jpeg_q75,fbcnn_dpir,all,0.9,measurement_residual,-0.00014362318398588995,-6.75982294856014e-05,-0.013015184381778733,-0.017353579175704993,0.0
0804,jpeg_q75,fbcnn_dpir,all,0.9,image_gradient,-0.00013258191693147963,-6.879508189527254e-05,-0.004338394793926281,-0.01843817787418655,0.0
0804,jpeg_q75,fbcnn_dpir,all,0.9,random_expected,-0.00041332538062467954,-0.00019252795828399215,-0.0606083073481562,-0.044066058839479394,0.0
0804,jpeg_q75,fbcnn_dpir,all,1.0,image_transform_spread_detail,0.0,0.0,0.0,0.0,0.0
0804,jpeg_q75,fbcnn_dpir,all,1.0,measurement_residual,2.168404344971009e-19,0.0,0.0,0.0,0.0
0804,jpeg_q75,fbcnn_dpir,all,1.0,image_gradient,0.0,1.0842021724855044e-19,0.0,0.0,0.0
0804,jpeg_q75,fbcnn_dpir,all,1.0,random_expected,2.168404344971009e-19,0.0,0.0,0.0,0.0
0804,jpeg_q75,fbcnn_dpir,textured_quartile,0.5,image_transform_spread_detail,-0.00012080710614148114,-2.403786009960371e-05,-0.0078125,0.0,0.0
0804,jpeg_q75,fbcnn_dpir,textured_quartile,0.5,measurement_residual,-0.0003591791911431558,-0.00015927365318016873,-0.015625,-0.046875,0.0
0804,jpeg_q75,fbcnn_dpir,textured_quartile,0.5,image_gradient,-0.0006993046837867191,-0.0003902245579440551,-0.0234375,-0.109375,0.0
0804,jpeg_q75,fbcnn_dpir,textured_quartile,0.5,random_expected,-0.0009265627422314223,-0.00038145258444618655,-0.015625,-0.1328125,0.0
0804,jpeg_q75,fbcnn_dpir,textured_quartile,0.75,image_transform_spread_detail,-0.00015528454809831966,-5.595259502928795e-05,0.0,-0.03125,0.0
0804,jpeg_q75,fbcnn_dpir,textured_quartile,0.75,measurement_residual,-0.00029682277625382985,-0.00011636942334819207,-0.00520833333333337,-0.04166666666666666,0.0
0804,jpeg_q75,fbcnn_dpir,textured_quartile,0.75,image_gradient,-0.0004706753116534997,-0.00022864122019613446,-0.00520833333333337,-0.06770833333333331,0.0
0804,jpeg_q75,fbcnn_dpir,textured_quartile,0.75,random_expected,-0.0006511509491858524,-0.00026226827772931976,-0.00520833333333337,-0.1015625,0.0
0804,jpeg_q75,fbcnn_dpir,textured_quartile,0.9,image_transform_spread_detail,-7.60082324884519e-05,-3.0439986673818763e-05,0.0,-0.02164502164502166,0.0
0804,jpeg_q75,fbcnn_dpir,textured_quartile,0.9,measurement_residual,-0.00019852970888170184,-8.933732467779733e-05,0.0,-0.03463203463203465,0.0
0804,jpeg_q75,fbcnn_dpir,textured_quartile,0.9,image_gradient,-0.0002553882439644776,-0.00011165225110234666,0.0,-0.03463203463203465,0.0
0804,jpeg_q75,fbcnn_dpir,textured_quartile,0.9,random_expected,-0.000344562031980581,-0.00013507202834966937,-0.0016910173160172848,-0.05529626623376624,0.0
0804,jpeg_q75,fbcnn_dpir,textured_quartile,1.0,image_transform_spread_detail,0.0,0.0,0.0,0.0,0.0
0804,jpeg_q75,fbcnn_dpir,textured_quartile,1.0,measurement_residual,0.0,4.336808689942018e-19,0.0,0.0,0.0
0804,jpeg_q75,fbcnn_dpir,textured_quartile,1.0,image_gradient,0.0,0.0,0.0,0.0,0.0
0804,jpeg_q75,fbcnn_dpir,textured_quartile,1.0,random_expected,0.0,0.0,0.0,0.0,0.0
0804,quantized_8bit,dpir_nominal,all,0.5,image_transform_spread_detail,-5.983804191930488e-05,-2.5824092510541764e-05,-0.0390625,0.0,0.0
0804,quantized_8bit,dpir_nominal,all,0.5,measurement_residual,-0.0016942956212394797,-0.0008522336340999845,-0.52734375,-0.111328125,0.0
0804,quantized_8bit,dpir_nominal,all,0.5,image_gradient,-0.0001711279181176549,-0.00010867860679608098,-0.095703125,-0.0078125,0.0
0804,quantized_8bit,dpir_nominal,all,0.5,random_expected,-0.0012345163616709863,-0.0006145552803178691,-0.4033203125,-0.068359375,0.0
0804,quantized_8bit,dpir_nominal,all,0.75,image_transform_spread_detail,-6.007818315290905e-05,-2.8668379908363263e-05,-0.009114583333333315,0.0,0.0
0804,quantized_8bit,dpir_nominal,all,0.75,measurement_residual,-0.0009964549132347625,-0.0005009314104750101,-0.24088541666666663,-0.08333333333333334,0.0
0804,quantized_8bit,dpir_nominal,all,0.75,image_gradient,-0.00023416484289385034,-0.00014616008654340465,-0.04296875,-0.024739583333333336,0.0
0804,quantized_8bit,dpir_nominal,all,0.75,random_expected,-0.0008066852560991903,-0.0004028880819262675,-0.18587239583333331,-0.06705729166666667,0.0
0804,quantized_8bit,dpir_nominal,all,0.9,image_transform_spread_detail,-2.4038520084117146e-05,-3.387300212711556e-06,0.0,0.003253796095444685,0.0
0804,quantized_8bit,dpir_nominal,all,0.9,measurement_residual,-0.0005021897850086474,-0.000245940797445571,-0.08459869848156187,-0.05639913232104122,0.0
0804,quantized_8bit,dpir_nominal,all,0.9,image_gradient,-0.00013000087243303935,-7.34967033953894e-05,-0.004338394793926281,-0.020607375271149676,0.0
0804,quantized_8bit,dpir_nominal,all,0.9,random_expected,-0.00042156141046148835,-0.00020307658928880228,-0.06212081412689807,-0.04992119712581345,0.0
0804,quantized_8bit,dpir_nominal,all,1.0,image_transform_spread_detail,0.0,0.0,0.0,0.0,0.0
0804,quantized_8bit,dpir_nominal,all,1.0,measurement_residual,0.0,0.0,0.0,0.0,0.0
0804,quantized_8bit,dpir_nominal,all,1.0,image_gradient,2.168404344971009e-19,0.0,0.0,0.0,0.0
0804,quantized_8bit,dpir_nominal,all,1.0,random_expected,0.0,0.0,0.0,0.0,0.0
0804,quantized_8bit,dpir_nominal,textured_quartile,0.5,image_transform_spread_detail,-9.272809694510498e-05,1.3952623751106556e-05,0.0,0.046875,0.0
0804,quantized_8bit,dpir_nominal,textured_quartile,0.5,measurement_residual,-0.0012254316691034293,-0.0005573782630885749,-0.0078125,-0.2265625,0.0
0804,quantized_8bit,dpir_nominal,textured_quartile,0.5,image_gradient,-0.000753261591570588,-0.0004475018609467515,-0.0234375,-0.1015625,0.0
0804,quantized_8bit,dpir_nominal,textured_quartile,0.5,random_expected,-0.0010174583377566136,-0.0004492338308105931,-0.015625,-0.1484375,0.0
0804,quantized_8bit,dpir_nominal,textured_quartile,0.75,image_transform_spread_detail,-4.625138149624364e-05,2.0756121581242716e-05,0.0,0.015625,0.0
0804,quantized_8bit,dpir_nominal,textured_quartile,0.75,measurement_residual,-0.0007638869344430035,-0.0003287441875115579,0.0,-0.15104166666666666,0.0
0804,quantized_8bit,dpir_nominal,textured_quartile,0.75,image_gradient,-0.00048574191127254227,-0.0002539467960495179,-0.00520833333333337,-0.08333333333333334,0.0
0804,quantized_8bit,dpir_nominal,textured_quartile,0.75,random_expected,-0.0006759380100383196,-0.00028278641622240803,-0.00520833333333337,-0.12239583333333334,0.0
0804,quantized_8bit,dpir_nominal,textured_quartile,0.9,image_transform_spread_detail,-7.758470012283851e-05,-3.300542485785616e-05,0.0,-0.017316017316017313,0.0
0804,quantized_8bit,dpir_nominal,textured_quartile,0.9,measurement_residual,-0.0004357175332606214,-0.0001863821977882347,0.0,-0.08658008658008656,0.0
0804,quantized_8bit,dpir_nominal,textured_quartile,0.9,image_gradient,-0.0003098517606803992,-0.0001571306940314301,0.0,-0.047619047619047616,0.0
0804,quantized_8bit,dpir_nominal,textured_quartile,0.9,random_expected,-0.0004061986777852849,-0.00017908713596056797,-0.0016910173160172848,-0.07430330086580086,0.0
0804,quantized_8bit,dpir_nominal,textured_quartile,1.0,image_transform_spread_detail,0.0,0.0,0.0,0.0,0.0
0804,quantized_8bit,dpir_nominal,textured_quartile,1.0,measurement_residual,0.0,0.0,0.0,0.0,0.0
0804,quantized_8bit,dpir_nominal,textured_quartile,1.0,image_gradient,-8.673617379884035e-19,0.0,0.0,0.0,0.0
0804,quantized_8bit,dpir_nominal,textured_quartile,1.0,random_expected,0.0,0.0,0.0,0.0,0.0
0804,quantized_8bit,fbcnn_dpir,all,0.5,image_transform_spread_detail,-8.713057119045446e-05,-4.137037285730454e-05,-0.046875,0.0,0.0
0804,quantized_8bit,fbcnn_dpir,all,0.5,measurement_residual,-0.0009134615476184172,-0.00045400896460643655,-0.32421875,-0.048828125,0.0
0804,quantized_8bit,fbcnn_dpir,all,0.5,image_gradient,-0.00017051974945032,-0.00010510183136338517,-0.08984375,-0.0078125,0.0
0804,quantized_8bit,fbcnn_dpir,all,0.5,random_expected,-0.0012403414275335616,-0.0006107189937107882,-0.3984375,-0.0673828125,0.0
0804,quantized_8bit,fbcnn_dpir,all,0.75,image_transform_spread_detail,-0.00010773847877524776,-5.32795841137206e-05,-0.026041666666666685,-0.00390625,0.0
0804,quantized_8bit,fbcnn_dpir,all,0.75,measurement_residual,-0.0005580760102660882,-0.00028038662244971,-0.13411458333333337,-0.049479166666666664,0.0
0804,quantized_8bit,fbcnn_dpir,all,0.75,image_gradient,-0.00024505672932393643,-0.00015149062107218375,-0.04296875,-0.026041666666666668,0.0
0804,quantized_8bit,fbcnn_dpir,all,0.75,random_expected,-0.0008119425918553725,-0.00040275954283311536,-0.18424479166666669,-0.06608072916666667,0.0
0804,quantized_8bit,fbcnn_dpir,all,0.9,image_transform_spread_detail,-6.173781568594421e-05,-2.7617793740673195e-05,-0.004338394793926281,-0.00433839479392625,0.0
0804,quantized_8bit,fbcnn_dpir,all,0.9,measurement_residual,-0.0002849406247521823,-0.00013853851733410829,-0.030368763557483747,-0.04013015184381779,0.0
0804,quantized_8bit,fbcnn_dpir,all,0.9,image_gradient,-0.00013522224802557745,-7.511999343262534e-05,-0.004338394793926281,-0.020607375271149676,0.0
0804,quantized_8bit,fbcnn_dpir,all,0.9,random_expected,-0.0004207697470462329,-0.00020167722241681515,-0.06158063313449025,-0.04894463462581345,0.0
0804,quantized_8bit,fbcnn_dpir,all,1.0,image_transform_spread_detail,0.0,0.0,0.0,0.0,0.0
0804,quantized_8bit,fbcnn_dpir,all,1.0,measurement_residual,-2.168404344971009e-19,0.0,0.0,0.0,0.0
0804,quantized_8bit,fbcnn_dpir,all,1.0,image_gradient,-2.168404344971009e-19,0.0,0.0,0.0,0.0
0804,quantized_8bit,fbcnn_dpir,all,1.0,random_expected,-2.168404344971009e-19,0.0,0.0,0.0,0.0
0804,quantized_8bit,fbcnn_dpir,textured_quartile,0.5,image_transform_spread_detail,-7.842585431854735e-05,-1.1957617185042162e-05,0.0,0.0234375,0.0
0804,quantized_8bit,fbcnn_dpir,textured_quartile,0.5,measurement_residual,-0.000875215543265263,-0.00038917251859674033,-0.015625,-0.1640625,0.0
0804,quantized_8bit,fbcnn_dpir,textured_quartile,0.5,image_gradient,-0.0007368221733705586,-0.0004437009351889536,-0.0234375,-0.125,0.0
0804,quantized_8bit,fbcnn_dpir,textured_quartile,0.5,random_expected,-0.0009982781387347598,-0.00044306270029056526,-0.015625,-0.16796875,0.0
0804,quantized_8bit,fbcnn_dpir,textured_quartile,0.75,image_transform_spread_detail,-0.00022345699583154735,-8.889546281673987e-05,0.0,-0.03645833333333334,0.0
0804,quantized_8bit,fbcnn_dpir,textured_quartile,0.75,measurement_residual,-0.0005776616513311194,-0.0002619448588539184,0.0,-0.125,0.0
0804,quantized_8bit,fbcnn_dpir,textured_quartile,0.75,image_gradient,-0.0004649946936247651,-0.00025417632744711657,-0.00520833333333337,-0.08854166666666666,0.0
0804,quantized_8bit,fbcnn_dpir,textured_quartile,0.75,random_expected,-0.0006793577186939579,-0.00029377516508798,-0.00520833333333337,-0.12890625,0.0
0804,quantized_8bit,fbcnn_dpir,textured_quartile,0.9,image_transform_spread_detail,-0.00022595916654722346,-0.00010000067906440566,0.0,-0.043290043290043295,0.0
0804,quantized_8bit,fbcnn_dpir,textured_quartile,0.9,measurement_residual,-0.0003510935516436711,-0.00017216277941352028,0.0,-0.07792207792207792,0.0
0804,quantized_8bit,fbcnn_dpir,textured_quartile,0.9,image_gradient,-0.00028548528889197657,-0.00014534076270832303,0.0,-0.047619047619047616,0.0
0804,quantized_8bit,fbcnn_dpir,textured_quartile,0.9,random_expected,-0.0003817668061295073,-0.00016730232412639915,-0.0016910173160172848,-0.07039705086580086,0.0
0804,quantized_8bit,fbcnn_dpir,textured_quartile,1.0,image_transform_spread_detail,0.0,4.336808689942018e-19,0.0,0.0,0.0
0804,quantized_8bit,fbcnn_dpir,textured_quartile,1.0,measurement_residual,0.0,0.0,0.0,0.0,0.0
0804,quantized_8bit,fbcnn_dpir,textured_quartile,1.0,image_gradient,0.0,4.336808689942018e-19,0.0,0.0,0.0
0804,quantized_8bit,fbcnn_dpir,textured_quartile,1.0,random_expected,-8.673617379884035e-19,4.336808689942018e-19,0.0,0.0,0.0
