source_id,true_sigma,noise_std,scenario,variant,iteration,rho,denoiser_sigma,iterate_change_mse,measurement_residual_mse
0802,1.6,0.00784313725490196,blur_noise,rotation_90,2,0.0009556531440466642,0.12167562544345856,5.125836105435155e-05,0.00019898203026968986
0802,1.6,0.00784313725490196,blur_noise,rotation_90,3,0.0023834437597543,0.07704620808362961,3.933117841370404e-05,0.0001319965667789802
0802,1.6,0.00784313725490196,blur_noise,rotation_90,4,0.005944420117884874,0.04878642410039902,2.411989407846704e-05,9.311035682912916e-05
0802,1.6,0.00784313725490196,blur_noise,rotation_90,5,0.014825660735368729,0.03089204803109169,1.3760948604613077e-05,7.317092240555212e-05
0802,1.6,0.00784313725490196,blur_noise,rotation_90,6,0.03697589039802551,0.019561151042580605,6.558912900800351e-06,6.368281901814044e-05
0802,1.6,0.00784313725490196,blur_noise,rotation_90,7,0.09221960604190826,0.012386314570903778,3.1703527838544687e-06,5.8914047258440405e-05
0802,1.6,0.00784313725490196,blur_noise,rotation_90,8,0.22999997437000275,0.007843137718737125,1.30649220864143e-06,5.6666467571631074e-05
0802,1.6,0.00784313725490196,blur_noise,rotation_180,1,0.0003831736685242504,0.1921568661928177,0.00030897895339876413,0.0002965441672131419
0802,1.6,0.00784313725490196,blur_noise,rotation_180,2,0.0009556531440466642,0.12167562544345856,5.308786785462871e-05,0.00019904049986507744
0802,1.6,0.00784313725490196,blur_noise,rotation_180,3,0.0023834437597543,0.07704620808362961,3.8675036194035783e-05,0.00013231644697953016
0802,1.6,0.00784313725490196,blur_noise,rotation_180,4,0.005944420117884874,0.04878642410039902,2.4073922759271227e-05,9.332396439276636e-05
0802,1.6,0.00784313725490196,blur_noise,rotation_180,5,0.014825660735368729,0.03089204803109169,1.3753015082329512e-05,7.326802733587101e-05
0802,1.6,0.00784313725490196,blur_noise,rotation_180,6,0.03697589039802551,0.019561151042580605,6.762783868907718e-06,6.360188126564026e-05
0802,1.6,0.00784313725490196,blur_noise,rotation_180,7,0.09221960604190826,0.012386314570903778,3.094675548709347e-06,5.895710637560114e-05
0802,1.6,0.00784313725490196,blur_noise,rotation_180,8,0.22999997437000275,0.007843137718737125,1.3029300589550985e-06,5.669948222930543e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,nominal,1,0.0003831736685242504,0.1921568661928177,0.000344362371833995,0.00028435137937776744
0802,1.6,0.00784313725490196,blur_noise_jpeg,nominal,2,0.0009556531440466642,0.12167562544345856,7.709048077231273e-05,0.000184485106728971
0802,1.6,0.00784313725490196,blur_noise_jpeg,nominal,3,0.0023834437597543,0.07704620808362961,4.8284306103596464e-05,0.00011663142504403368
0802,1.6,0.00784313725490196,blur_noise_jpeg,nominal,4,0.005944420117884874,0.04878642410039902,3.2171912607736886e-05,7.35630965209566e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,nominal,5,0.014825660735368729,0.03089204803109169,2.1321637177607045e-05,4.755805275635794e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,nominal,6,0.03697589039802551,0.019561151042580605,1.3832773220201489e-05,3.14585049636662e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,nominal,7,0.09221960604190826,0.012386314570903778,6.2203657762438525e-06,2.3964814317878336e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,nominal,8,0.22999997437000275,0.007843137718737125,2.0803911411348963e-06,2.1258545530145057e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,oracle_blur,1,0.0003831736685242504,0.1921568661928177,0.00046793243382126093,0.0002411574387224391
0802,1.6,0.00784313725490196,blur_noise_jpeg,oracle_blur,2,0.0009556531440466642,0.12167562544345856,0.00014484129496850073,0.00014616288535762578
0802,1.6,0.00784313725490196,blur_noise_jpeg,oracle_blur,3,0.0023834437597543,0.07704620808362961,0.00010711258073570207,8.718707249499857e-05
