chain_id,pipeline,region,score,score_key,score_role,coverage,sources,mean_rgb_mse,rgb_mse_bootstrap_ci_low,rgb_mse_bootstrap_ci_high,mean_detail_mse,detail_mse_bootstrap_ci_low,detail_mse_bootstrap_ci_high,mean_bad_detail_rate_0.025,bad_detail_rate_0.025_bootstrap_ci_low,bad_detail_rate_0.025_bootstrap_ci_high,mean_bad_detail_rate_0.05,bad_detail_rate_0.05_bootstrap_ci_low,bad_detail_rate_0.05_bootstrap_ci_high,mean_bad_detail_rate_0.1,bad_detail_rate_0.1_bootstrap_ci_low,bad_detail_rate_0.1_bootstrap_ci_high
j50_b16_n2,dpir_nominal,all,operator_spread_detail,dpir_nominal__score__operator_spread_detail,operational,0.9,40,0.0005172287564833911,0.00034097190425303386,0.0007337110238111335,0.00035026913473938345,0.0002035212541363074,0.0005305492964716677,0.1325379609544468,0.0810188449023861,0.19346664859002163,0.04395336225596528,0.018789994577006485,0.07481155097613877,0.00027114967462039003,0.0,0.000677874186550975
j50_b16_n2,dpir_nominal,all,operator_spread_detail,dpir_nominal__score__operator_spread_detail,operational,1.0,40,0.0009474087868729575,0.000714508204737217,0.0012226419367440797,0.000728796967776022,0.0005301939496658864,0.0009624564829394836,0.200244140625,0.148997802734375,0.25966796875,0.1001708984375,0.0703607177734375,0.1346685791015625,0.007421875,0.0039544677734375,0.0120361328125
j50_b16_n2,dpir_nominal,all,operator_spread_rgb,dpir_nominal__score__operator_spread_rgb,operational,0.5,40,0.00015811981795964942,9.300238510038179e-05,0.00024331502422486433,6.91523944019999e-05,2.0300100039970735e-05,0.0001348420145199936,0.03046875,0.001416015625,0.0703125,0.00244140625,0.0,0.00634765625,0.0,0.0,0.0
j50_b16_n2,dpir_nominal,all,operator_spread_rgb,dpir_nominal__score__operator_spread_rgb,operational,0.75,40,0.00029961256765549617,0.00017980674677115448,0.0004535736505521927,0.0001711267958363459,7.48648979587684e-05,0.0002961348106695168,0.06826171874999998,0.023925781249999983,0.12383300781249988,0.016829427083333327,0.00315755208333333,0.03649169921874998,0.0,0.0,0.0
j50_b16_n2,dpir_nominal,all,operator_spread_rgb,dpir_nominal__score__operator_spread_rgb,operational,0.9,40,0.000517257859285357,0.00034093401997521586,0.0007336546942971894,0.0003509288311763069,0.0002040010908634465,0.0005314249231946499,0.132673535791757,0.08120864967462037,0.19354663774403463,0.04419739696312362,0.019034707158351392,0.07508202277657265,0.00024403470715835,0.0,0.000623644251626895
j50_b16_n2,dpir_nominal,all,operator_spread_rgb,dpir_nominal__score__operator_spread_rgb,operational,1.0,40,0.0009474087868729601,0.000714508204737217,0.001222641936744082,0.000728796967776022,0.0005301939496658864,0.0009624564829394836,0.200244140625,0.148997802734375,0.25966796875,0.1001708984375,0.0703607177734375,0.1346685791015625,0.007421875,0.0039544677734375,0.0120361328125
j50_b16_n2,dpir_nominal,all,oracle_detail_error,dpir_nominal__oracle_detail_error,evaluation_only,0.5,40,0.00014993252573070187,8.986321714109723e-05,0.00022849267483918072,6.047064917603648e-05,1.7563479430035854e-05,0.0001181702588191812,0.028759765625,0.0,0.06826171875,0.0,0.0,0.0,0.0,0.0,0.0
j50_b16_n2,dpir_nominal,all,oracle_detail_error,dpir_nominal__oracle_detail_error,evaluation_only,0.75,40,0.0002881867394912673,0.00017311598563331,0.00043733731848027594,0.00015780293256987654,6.623309323038674e-05,0.00027724547161396746,0.064453125,0.019920247395833326,0.12047607421874999,0.014192708333333331,0.000390625,0.03349609375,0.0,0.0,0.0
j50_b16_n2,dpir_nominal,all,oracle_detail_error,dpir_nominal__oracle_detail_error,evaluation_only,0.9,40,0.0005046174501408755,0.0003314160155220659,0.0007174525927454599,0.0003369574644753807,0.00019334447647917865,0.0005139809369318285,0.1320498915401301,0.08034164859002169,0.19308636117136657,0.04162147505422992,0.016376762472885015,0.07261523861171362,0.0,0.0,0.0
j50_b16_n2,dpir_nominal,all,oracle_detail_error,dpir_nominal__oracle_detail_error,evaluation_only,1.0,40,0.0009474087868729601,0.000714508204737217,0.001222641936744082,0.000728796967776022,0.0005301939496658864,0.0009624564829394836,0.200244140625,0.148997802734375,0.25966796875,0.1001708984375,0.0703607177734375,0.1346685791015625,0.007421875,0.0039544677734375,0.0120361328125
j50_b16_n2,dpir_nominal,all,original_measurement_residual,dpir_nominal__score__original_measurement_residual,operational,0.5,40,0.0003114106008679181,0.00018814928940965328,0.0004628133468024916,0.00021085781147080034,0.00010566155764259602,0.0003402714662626968,0.075,0.03583984375,0.12441528320312499,0.026806640625,0.011278076171875002,0.0462890625,0.000537109375,9.765625e-05,0.001171875
j50_b16_n2,dpir_nominal,all,original_measurement_residual,dpir_nominal__score__original_measurement_residual,operational,0.75,40,0.0005118545889085412,0.00034696603968629346,0.0007114878954439696,0.0003696064378743076,0.0002299425903726885,0.0005388059848707917,0.12246093749999995,0.0761385091145833,0.17871093749999994,0.04967447916666664,0.028189290364583303,0.07604166666666663,0.0013997395833333277,0.00042317708333333,0.002702636718749986
j50_b16_n2,dpir_nominal,all,original_measurement_residual,dpir_nominal__score__original_measurement_residual,operational,0.9,40,0.0006885492362308358,0.0004945302424463349,0.000921581619053721,0.0005117759988356931,0.00034813575060369884,0.0007090903040703906,0.16046637744034703,0.11043858459869843,0.2192529826464208,0.07052603036876351,0.04492950108459866,0.10132931127982642,0.0026843817787418375,0.0011930585683296874,0.00469088937093273
j50_b16_n2,dpir_nominal,all,original_measurement_residual,dpir_nominal__score__original_measurement_residual,operational,1.0,40,0.0009474087868729601,0.000714508204737217,0.001222641936744082,0.000728796967776022,0.0005301939496658864,0.0009624564829394836,0.200244140625,0.148997802734375,0.25966796875,0.1001708984375,0.0703607177734375,0.1346685791015625,0.007421875,0.0039544677734375,0.0120361328125
j50_b16_n2,dpir_nominal,all,reconstruction_gradient,dpir_nominal__score__reconstruction_gradient,operational,0.5,40,0.00020373730145793403,0.00011048937249617555,0.0003235714745330965,0.00011454200148408465,3.593276228917341e-05,0.00021460305121614244,0.044921875,0.008837890625,0.09233642578124997,0.0109375,0.0006823730468750011,0.02392578125,0.0,0.0,0.0
j50_b16_n2,dpir_nominal,all,reconstruction_gradient,dpir_nominal__score__reconstruction_gradient,operational,0.75,40,0.000377648150116893,0.00022948141901456506,0.0005631489510960812,0.0002489098673076439,0.0001219459914277537,0.0004077312469369918,0.08883463541666665,0.04326090494791665,0.1452473958333333,0.02998046874999999,0.01025390624999999,0.05458984374999999,0.0005859374999999975,0.0,0.0017252604166666599
j50_b16_n2,dpir_nominal,all,reconstruction_gradient,dpir_nominal__score__reconstruction_gradient,operational,0.9,40,0.0005922384876534334,0.00039721920164967133,0.0008299617955465784,0.00042404022824118223,0.0002576766081292961,0.0006269782481075016,0.14205531453362252,0.09167299349240778,0.20192719631236433,0.05555856832971797,0.029663774403470688,0.08690414859002167,0.0018980477223427248,0.00016268980477223,0.004880694143167015
j50_b16_n2,dpir_nominal,all,reconstruction_gradient,dpir_nominal__score__reconstruction_gradient,operational,1.0,40,0.0009474087868729601,0.000714508204737217,0.001222641936744082,0.000728796967776022,0.0005301939496658864,0.0009624564829394836,0.200244140625,0.148997802734375,0.25966796875,0.1001708984375,0.0703607177734375,0.1346685791015625,0.007421875,0.0039544677734375,0.0120361328125
j50_b16_n2,dpir_nominal,textured_quartile,expected_random,dpir_nominal__expected_random,evaluation_only,0.5,40,0.0024790339115144926,0.0019682573023199097,0.0030477341940723067,0.0019938699326281797,0.0015593605858445726,0.002469954767549213,0.49130859375,0.40732177734375,0.57490234375,0.2826171875,0.2193359375,0.3509790039062499,0.0263671875,0.01533203125,0.04013671875
j50_b16_n2,dpir_nominal,textured_quartile,expected_random,dpir_nominal__expected_random,evaluation_only,0.75,40,0.0024790339115144926,0.0019682573023199097,0.0030477341940723067,0.0019938699326281797,0.0015593605858445726,0.002469954767549213,0.49130859375,0.40732177734375,0.57490234375,0.2826171875,0.2193359375,0.3509790039062499,0.0263671875,0.01533203125,0.04013671875
j50_b16_n2,dpir_nominal,textured_quartile,expected_random,dpir_nominal__expected_random,evaluation_only,0.9,40,0.0024790339115144926,0.0019682573023199097,0.0030477341940723067,0.0019938699326281797,0.0015593605858445726,0.002469954767549213,0.49130859375,0.40732177734375,0.57490234375,0.2826171875,0.2193359375,0.3509790039062499,0.0263671875,0.01533203125,0.04013671875
j50_b16_n2,dpir_nominal,textured_quartile,expected_random,dpir_nominal__expected_random,evaluation_only,1.0,40,0.0024790339115144926,0.0019682573023199097,0.0030477341940723067,0.0019938699326281797,0.0015593605858445726,0.002469954767549213,0.49130859375,0.40732177734375,0.57490234375,0.2826171875,0.2193359375,0.3509790039062499,0.0263671875,0.01533203125,0.04013671875
j50_b16_n2,dpir_nominal,textured_quartile,image_transform_spread_detail,dpir_nominal__score__image_transform_spread_detail,operational,0.5,40,0.001386132505581074,0.0009311622544709027,0.0019372402833717636,0.0010261766000666912,0.000645138728051566,0.0014820514131462545,0.276953125,0.1892578125,0.37265625,0.1361328125,0.0810546875,0.20078125,0.012109375,0.003515625,0.0236328125
j50_b16_n2,dpir_nominal,textured_quartile,image_transform_spread_detail,dpir_nominal__score__image_transform_spread_detail,operational,0.75,40,0.0018873567648445282,0.0013795749039774356,0.0024656583852442704,0.0014700617424963113,0.0010391781000113824,0.0019549851982557133,0.37721354166666665,0.282548828125,0.47409179687499986,0.202734375,0.14062499999999997,0.271484375,0.01901041666666665,0.008850911458333322,0.032161458333333316
j50_b16_n2,dpir_nominal,textured_quartile,image_transform_spread_detail,dpir_nominal__score__image_transform_spread_detail,operational,0.9,40,0.00223659537415178,0.00170736306264644,0.0028260699305782478,0.0017792726898401528,0.0013309676919697794,0.002272149472079436,0.44469696969696965,0.3533549783549783,0.5358252164502163,0.249025974025974,0.183655303030303,0.3194805194805194,0.023268398268398244,0.012121212121212104,0.0371212121212121
j50_b16_n2,dpir_nominal,textured_quartile,image_transform_spread_detail,dpir_nominal__score__image_transform_spread_detail,operational,1.0,40,0.0024790339115144926,0.0019682573023199097,0.0030477341940723067,0.0019938699326281797,0.0015593605858445726,0.002469954767549213,0.49130859375,0.40732177734375,0.57490234375,0.2826171875,0.2193359375,0.3509790039062499,0.0263671875,0.01533203125,0.04013671875
